X.1,workorderid,date,description,address,LAT,LON,address1,,,,,,,,,,,,,,,,,,
1959,1410295,1/25/25,WATER MAIN BREAK,3504 KESWICK RD,39.3301055,-76.6281751,"3504 KESWICK RD, baltimore",,,,,,,,,,,,,,,,,,
1960,1410300,1/25/25,WATER MAIN BREAK,6616 BOWMAN HILL DR,39.3199418,-76.7401157,"6616 BOWMAN HILL DR, baltimore",,,,,,,,,,,,,,,,,,
1961,1410301,1/25/25,WATER MAIN BREAK,DUNDALK AVE AND HARTWAIT ST,39.29038,-76.61219,"DUNDALK AVE AND HARTWAIT ST, baltimore",,,,,,,,,,,,,,,,,,
1962,1410325,1/25/25,WATER MAIN BREAK,1339 LINCOLN WOODS DR,39.2980135,-76.7641728,"1339 LINCOLN WOODS DR, baltimore",,,,,,,,,,,,,,,,,,
1963,1410328,1/25/25,WATER MAIN BREAK,8234 DUNDALK AVE,,,"8234 DUNDALK AVE, baltimore",,,,,,,,,,,,,,,,,,
1964,1410338,1/25/25,WATER MAIN BREAK,5114 SHELBOURNE RD,,,"5114 SHELBOURNE RD, baltimore",,,,,,,,,,,,,,,,,,
1965,1410342,1/25/25,WATER MAIN BREAK,351 SOUTH RD,,,"351 SOUTH RD, baltimore",,,,,,,,,,,,,,,,,,
1966,1410343,1/25/25,WATER MAIN BREAK,CHURCH SAINT AND FAIRHAVEN PENNINGTON,,,"CHURCH SAINT AND FAIRHAVEN PENNINGTON, baltimore",,,,,,,,,,,,,,,,,,
1967,1410360,1/25/25,WATER MAIN BREAK,1432 EAST LANVALE ST,,,"1432 EAST LANVALE ST, baltimore",,,,,,,,,,,,,,,,,,
1968,1410362,1/25/25,WATER MAIN BREAK,2307 WEATHERVANE GRTH,,,"2307 WEATHERVANE GRTH, baltimore",,,,,,,,,,,,,,,,,,
1969,1410365,1/25/25,WATER MAIN BREAK,1500 FRIENDSHIP ST,,,"1500 FRIENDSHIP ST, baltimore",,,,,,,,,,,,,,,,,,
1970,1410366,1/25/25,WATER MAIN BREAK,1127 BLK HALL AL,,,"1127 BLK HALL AL, baltimore",,,,,,,,,,,,,,,,,,
1971,1410372,1/25/25,WATER MAIN BREAK,1808 EAST LOMBARD ST,,,"1808 EAST LOMBARD ST, baltimore",,,,,,,,,,,,,,,,,,
1972,1410373,1/25/25,WATER MAIN BREAK,950 SEAGULL AVE,,,"950 SEAGULL AVE, baltimore",,,,,,,,,,,,,,,,,,
1973,1410403,1/25/25,WATER MAIN BREAK,403 NORTH CHAPEL ST,,,"403 NORTH CHAPEL ST, baltimore",,,,,,,,,,,,,,,,,,
1974,1410405,1/25/25,WATER MAIN BREAK,413 NORTH WASHINGTON ST,,,"413 NORTH WASHINGTON ST, baltimore",,,,,,,,,,,,,,,,,,
1975,1410407,1/25/25,WATER MAIN BREAK,2 TROON CT,,,"2 TROON CT, baltimore",,,,,,,,,,,,,,,,,,
1976,1410412,1/25/25,WATER MAIN BREAK,109 EAST CROSS ST,,,"109 EAST CROSS ST, baltimore",,,,,,,,,,,,,,,,,,
1977,1410421,1/25/25,WATER MAIN BREAK,715 NORTH PORT ST,,,"715 NORTH PORT ST, baltimore",,,,,,,,,,,,,,,,,,
1978,1410423,1/25/25,WATER MAIN BREAK,1930 EASTFIELD RD,,,"1930 EASTFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
1979,1410427,1/25/25,WATER MAIN BREAK,4803 TRUESDALE AVE,,,"4803 TRUESDALE AVE, baltimore",,,,,,,,,,,,,,,,,,
1980,1410443,1/25/25,WATER MAIN BREAK,6117 STANTON AVE,,,"6117 STANTON AVE, baltimore",,,,,,,,,,,,,,,,,,
1981,1410446,1/25/25,WATER MAIN BREAK,5547 ASHBOURNE RD,,,"5547 ASHBOURNE RD, baltimore",,,,,,,,,,,,,,,,,,
1982,1410454,1/25/25,WATER MAIN BREAK,SUTTON AVE AND SOUTH ST,,,"SUTTON AVE AND SOUTH ST, baltimore",,,,,,,,,,,,,,,,,,
1983,1410456,1/25/25,WATER MAIN BREAK,3012 EVERGREEN AVE,,,"3012 EVERGREEN AVE, baltimore",,,,,,,,,,,,,,,,,,
1984,1410458,1/25/25,WATER MAIN BREAK,427 WOODBINE AVE,,,"427 WOODBINE AVE, baltimore",,,,,,,,,,,,,,,,,,
1985,1410464,1/25/25,WATER MAIN BREAK,3500 DENNLYN RD,,,"3500 DENNLYN RD, baltimore",,,,,,,,,,,,,,,,,,
1986,1410467,1/25/25,WATER MAIN BREAK,710 DRUID HILL AVE,,,"710 DRUID HILL AVE, baltimore",,,,,,,,,,,,,,,,,,
1987,1410468,1/25/25,WATER MAIN BREAK,3709 HILLSDALE RD,,,"3709 HILLSDALE RD, baltimore",,,,,,,,,,,,,,,,,,
1988,1410479,1/26/25,WATER MAIN BREAK,1394 WEST NORTH AVE,,,"1394 WEST NORTH AVE, baltimore",,,,,,,,,,,,,,,,,,
1989,1410480,1/26/25,WATER MAIN BREAK,2102 KALB MANOR RD,,,"2102 KALB MANOR RD, baltimore",,,,,,,,,,,,,,,,,,
1990,1410481,1/26/25,WATER MAIN BREAK,2956 MANNS AVE,,,"2956 MANNS AVE, baltimore",,,,,,,,,,,,,,,,,,
1991,1410482,1/26/25,WATER MAIN BREAK,7 TROON CT,,,"7 TROON CT, baltimore",,,,,,,,,,,,,,,,,,
1992,1410485,1/26/25,WATER MAIN BREAK,100 MCMECHAN ST,,,"100 MCMECHAN ST, baltimore",,,,,,,,,,,,,,,,,,
1993,1410490,1/26/25,WATER MAIN BREAK,7400 HAMMOND RD,,,"7400 HAMMOND RD, baltimore",,,,,,,,,,,,,,,,,,
1994,1410501,1/26/25,WATER MAIN BREAK,4623 ARABIA AVE,,,"4623 ARABIA AVE, baltimore",,,,,,,,,,,,,,,,,,
1995,1410508,1/26/25,WATER MAIN BREAK,1618 PARK AVE,,,"1618 PARK AVE, baltimore",,,,,,,,,,,,,,,,,,
1996,1410510,1/26/25,WATER MAIN BREAK,103 SOUTH REGESTER ST,,,"103 SOUTH REGESTER ST, baltimore",,,,,,,,,,,,,,,,,,
1997,1410516,1/26/25,WATER MAIN BREAK,NORTH CULVER SAINT ST JOSEPH ST,,,"NORTH CULVER SAINT ST JOSEPH ST, baltimore",,,,,,,,,,,,,,,,,,
1998,1410518,1/26/25,WATER MAIN BREAK,8807 LIBERTY RD,,,"8807 LIBERTY RD, baltimore",,,,,,,,,,,,,,,,,,
1999,1410522,1/26/25,WATER MAIN BREAK,6105 BIRCHWOOD AVE,,,"6105 BIRCHWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
2000,1410537,1/26/25,WATER MAIN BREAK,10 EUGENE AVE,,,"10 EUGENE AVE, baltimore",,,,,,,,,,,,,,,,,,
2001,1410548,1/26/25,WATER MAIN BREAK,4 ENJAY AVE,,,"4 ENJAY AVE, baltimore",,,,,,,,,,,,,,,,,,
2002,1410551,1/26/25,WATER MAIN BREAK,1500 EAST HOMBERG AVE,,,"1500 EAST HOMBERG AVE, baltimore",,,,,,,,,,,,,,,,,,
2003,1410555,1/26/25,WATER MAIN BREAK,4948 SILVER SPRING RD,,,"4948 SILVER SPRING RD, baltimore",,,,,,,,,,,,,,,,,,
2004,1410557,1/26/25,WATER MAIN BREAK,1315 GATEFIELD RD,,,"1315 GATEFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
2005,1410562,1/26/25,WATER MAIN BREAK,1210 ELSING RD,,,"1210 ELSING RD, baltimore",,,,,,,,,,,,,,,,,,
2006,1410565,1/26/25,WATER MAIN BREAK,255 SOUTH CONKLING ST,,,"255 SOUTH CONKLING ST, baltimore",,,,,,,,,,,,,,,,,,
2007,1410579,1/26/25,WATER MAIN BREAK,317 TRAPPE RD,,,"317 TRAPPE RD, baltimore",,,,,,,,,,,,,,,,,,
2008,1410584,1/26/25,WATER MAIN BREAK,884 WEST LOMBARD ST,,,"884 WEST LOMBARD ST, baltimore",,,,,,,,,,,,,,,,,,
2009,1410586,1/26/25,WATER MAIN BREAK,1112 GITTINGS AVE,,,"1112 GITTINGS AVE, baltimore",,,,,,,,,,,,,,,,,,
2010,1410588,1/26/25,WATER MAIN BREAK,4300 SEIDEL AVE,,,"4300 SEIDEL AVE, baltimore",,,,,,,,,,,,,,,,,,
2011,1410591,1/26/25,WATER MAIN BREAK,3810 BIRCHVIEW AVE,,,"3810 BIRCHVIEW AVE, baltimore",,,,,,,,,,,,,,,,,,
2012,1410596,1/26/25,WATER MAIN BREAK,722 SOUTH ROSE ST,,,"722 SOUTH ROSE ST, baltimore",,,,,,,,,,,,,,,,,,
2013,1410599,1/26/25,WATER MAIN BREAK,726 EAST LAKE AVE,,,"726 EAST LAKE AVE, baltimore",,,,,,,,,,,,,,,,,,
2014,1410612,1/26/25,WATER MAIN BREAK,6525 GOLDEN RING RD,,,"6525 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
2015,1410621,1/26/25,WATER MAIN BREAK,519 CAMPBELLS LN,,,"519 CAMPBELLS LN, baltimore",,,,,,,,,,,,,,,,,,
2016,1410622,1/26/25,WATER MAIN BREAK,WEST SARATOGA SAINT AND NORTH GILMOR ST,,,"WEST SARATOGA SAINT AND NORTH GILMOR ST, baltimore",,,,,,,,,,,,,,,,,,
2017,1410629,1/26/25,WATER MAIN BREAK,1739 EAST OLIVER ST,,,"1739 EAST OLIVER ST, baltimore",,,,,,,,,,,,,,,,,,
2018,1410642,1/27/25,WATER JOINT LEAK,7006 BRENTWOOD AVE,,,"7006 BRENTWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
2019,1410665,1/27/25,WATER MAIN BREAK,2347 WEST LEXINGTON ST,,,"2347 WEST LEXINGTON ST, baltimore",,,,,,,,,,,,,,,,,,
2020,1410672,1/27/25,WATER MAIN BREAK,2125 NORTH PULASKI ST,,,"2125 NORTH PULASKI ST, baltimore",,,,,,,,,,,,,,,,,,
2021,1410676,1/27/25,WATER MAIN BREAK,1203 NORTH POTOMAC ST,,,"1203 NORTH POTOMAC ST, baltimore",,,,,,,,,,,,,,,,,,
2022,1410697,1/27/25,WATER MAIN BREAK,2159 BLK CHELSEA TER,,,"2159 BLK CHELSEA TER, baltimore",,,,,,,,,,,,,,,,,,
2023,1410703,1/27/25,WATER MAIN BREAK,4128 WESTCHESTER RD,,,"4128 WESTCHESTER RD, baltimore",,,,,,,,,,,,,,,,,,
2024,1410742,1/27/25,WATER MAIN BREAK,7326 NORTH DAKOTA AVE,,,"7326 NORTH DAKOTA AVE, baltimore",,,,,,,,,,,,,,,,,,
2025,1410745,1/27/25,WATER MAIN BREAK,7620 MARS AVE,,,"7620 MARS AVE, baltimore",,,,,,,,,,,,,,,,,,
2026,1410752,1/27/25,WATER JOINT LEAK,884 WEST LOMBARD ST,,,"884 WEST LOMBARD ST, baltimore",,,,,,,,,,,,,,,,,,
2027,1410795,1/27/25,WATER MAIN BREAK,COTTAGE AVE AND VIOLET,,,"COTTAGE AVE AND VIOLET, baltimore",,,,,,,,,,,,,,,,,,
2028,1410822,1/27/25,WATER JOINT LEAK,837 WEST 35TH ST,,,"837 WEST 35TH ST, baltimore",,,,,,,,,,,,,,,,,,
2029,1410827,1/27/25,WATER MAIN BREAK,7300 OLD HARFORD RD,,,"7300 OLD HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
2030,1410872,1/27/25,WATER MAIN BREAK,300 SOUTH RD,,,"300 SOUTH RD, baltimore",,,,,,,,,,,,,,,,,,
2031,1410879,1/27/25,WATER MAIN BREAK,6900 FIELDCREST RD,,,"6900 FIELDCREST RD, baltimore",,,,,,,,,,,,,,,,,,
2032,1410891,1/27/25,WATER MAIN BREAK,2319 AISQUITH ST,,,"2319 AISQUITH ST, baltimore",,,,,,,,,,,,,,,,,,
2033,1410896,1/27/25,WATER MAIN BREAK,706 MORRIS AVE,,,"706 MORRIS AVE, baltimore",,,,,,,,,,,,,,,,,,
2034,1410902,1/27/25,WATER MAIN BREAK,202 WEST FAYETTE ST,,,"202 WEST FAYETTE ST, baltimore",,,,,,,,,,,,,,,,,,
2035,1410905,1/27/25,WATER MAIN BREAK,12 OAK HOLLOW CT AND GARRISON FARMS RD,,,"12 OAK HOLLOW CT AND GARRISON FARMS RD, baltimore",,,,,,,,,,,,,,,,,,
2036,1410913,1/27/25,WATER MAIN BREAK,6903 GUNDER AVE,,,"6903 GUNDER AVE, baltimore",,,,,,,,,,,,,,,,,,
2037,1410963,1/27/25,WATER MAIN BREAK,515 EAST JEFFREY ST,,,"515 EAST JEFFREY ST, baltimore",,,,,,,,,,,,,,,,,,
2038,1410981,1/27/25,WATER MAIN BREAK,6 MARBLEDALE CT,,,"6 MARBLEDALE CT, baltimore",,,,,,,,,,,,,,,,,,
2039,1410982,1/27/25,WATER MAIN BREAK,7110 RIVER DRIVE RD,,,"7110 RIVER DRIVE RD, baltimore",,,,,,,,,,,,,,,,,,
2040,1410987,1/27/25,WATER MAIN BREAK,3209 MORAVIA RD,,,"3209 MORAVIA RD, baltimore",,,,,,,,,,,,,,,,,,
2041,1410988,1/27/25,WATER MAIN BREAK,8502 VALLEYFIELD RD,,,"8502 VALLEYFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
2042,1410994,1/27/25,WATER MAIN BREAK,3869 LYNDALE AVE,,,"3869 LYNDALE AVE, baltimore",,,,,,,,,,,,,,,,,,
2043,1410997,1/27/25,WATER MAIN BREAK,4 PICKFORD CT,,,"4 PICKFORD CT, baltimore",,,,,,,,,,,,,,,,,,
2044,1411005,1/27/25,WATER MAIN BREAK,1618 HARDWICK RD,,,"1618 HARDWICK RD, baltimore",,,,,,,,,,,,,,,,,,
2045,1411009,1/27/25,WATER MAIN BREAK,2802 MCCOMAS AVE,,,"2802 MCCOMAS AVE, baltimore",,,,,,,,,,,,,,,,,,
2046,1411011,1/27/25,WATER MAIN BREAK,4219 NORTH POINT RD,,,"4219 NORTH POINT RD, baltimore",,,,,,,,,,,,,,,,,,
2047,1411012,1/27/25,WATER MAIN BREAK,2415 CIDER MILL RD,,,"2415 CIDER MILL RD, baltimore",,,,,,,,,,,,,,,,,,
2048,1411015,1/27/25,WATER MAIN BREAK,1208 WASHINGTON BLVD,,,"1208 WASHINGTON BLVD, baltimore",,,,,,,,,,,,,,,,,,
2049,1411016,1/28/25,WATER MAIN BREAK,2835 BLK SISSON ST,,,"2835 BLK SISSON ST, baltimore",,,,,,,,,,,,,,,,,,
2050,1411027,1/28/25,WATER MAIN BREAK,2516 SYCAMORE AVE,,,"2516 SYCAMORE AVE, baltimore",,,,,,,,,,,,,,,,,,
2051,1411035,1/28/25,WATER MAIN BREAK,4206 WHITE AVE,,,"4206 WHITE AVE, baltimore",,,,,,,,,,,,,,,,,,
2052,1411124,1/28/25,WATER MAIN BREAK,800 HARGROVE ALY,,,"800 HARGROVE ALY, baltimore",,,,,,,,,,,,,,,,,,
2053,1411150,1/28/25,WATER MAIN BREAK,EYRE CT AND KILKENNY CIR,,,"EYRE CT AND KILKENNY CIR, baltimore",,,,,,,,,,,,,,,,,,
2054,1411151,1/28/25,WATER MAIN BREAK,539 NORTH DEAN ST,,,"539 NORTH DEAN ST, baltimore",,,,,,,,,,,,,,,,,,
2055,1411167,1/28/25,WATER MAIN BREAK,1029 BLK WEST LEXINGTON ST,,,"1029 BLK WEST LEXINGTON ST, baltimore",,,,,,,,,,,,,,,,,,
2056,1411181,1/28/25,WATER MAIN BREAK,BRIDGEVIEW RD AND CARVER RD,,,"BRIDGEVIEW RD AND CARVER RD, baltimore",,,,,,,,,,,,,,,,,,
2057,1411186,1/28/25,WATER JOINT LEAK,2206 OXEYE RD,,,"2206 OXEYE RD, baltimore",,,,,,,,,,,,,,,,,,
2058,1411196,1/28/25,WATER MAIN BREAK,2002 OAKLAND RD,,,"2002 OAKLAND RD, baltimore",,,,,,,,,,,,,,,,,,
2059,1411224,1/28/25,WATER MAIN BREAK,OLD EASTERN AVE AND SOUTH ESSEX AVE,,,"OLD EASTERN AVE AND SOUTH ESSEX AVE, baltimore",,,,,,,,,,,,,,,,,,
2060,1411246,1/28/25,WATER MAIN BREAK,7023 QUEEN ANNE RD,,,"7023 QUEEN ANNE RD, baltimore",,,,,,,,,,,,,,,,,,
2061,1411322,1/28/25,WATER JOINT LEAK,2545 KIRK AVE,,,"2545 KIRK AVE, baltimore",,,,,,,,,,,,,,,,,,
2062,1411333,1/28/25,WATER JOINT LEAK,7619 MARS AVE,,,"7619 MARS AVE, baltimore",,,,,,,,,,,,,,,,,,
2063,1411392,1/28/25,WATER MAIN BREAK,2023 PRESSTMAN ST,,,"2023 PRESSTMAN ST, baltimore",,,,,,,,,,,,,,,,,,
2064,1411398,1/28/25,WATER MAIN BREAK,1355 ANDRE ST,,,"1355 ANDRE ST, baltimore",,,,,,,,,,,,,,,,,,
2065,1411401,1/28/25,WATER MAIN BREAK,5217 FLORENCE AVE,,,"5217 FLORENCE AVE, baltimore",,,,,,,,,,,,,,,,,,
2066,1411415,1/28/25,WATER MAIN BREAK,1205 WINE SPRING LN,,,"1205 WINE SPRING LN, baltimore",,,,,,,,,,,,,,,,,,
2067,1411418,1/28/25,WATER MAIN BREAK,2408 BAKER ST,,,"2408 BAKER ST, baltimore",,,,,,,,,,,,,,,,,,
2068,1411419,1/28/25,WATER MAIN BREAK,HAMILTON AVE AND HAMLET AVE,,,"HAMILTON AVE AND HAMLET AVE, baltimore",,,,,,,,,,,,,,,,,,
2069,1411420,1/28/25,WATER MAIN BREAK,206 HELENA RD,,,"206 HELENA RD, baltimore",,,,,,,,,,,,,,,,,,
2070,1411423,1/28/25,WATER MAIN BREAK,4000 WOODHAVEN AVE,,,"4000 WOODHAVEN AVE, baltimore",,,,,,,,,,,,,,,,,,
2071,1411424,1/28/25,WATER MAIN BREAK,500 HOLLEN RD,,,"500 HOLLEN RD, baltimore",,,,,,,,,,,,,,,,,,
2072,1411435,1/28/25,WATER MAIN BREAK,11 BRADBURY RD,,,"11 BRADBURY RD, baltimore",,,,,,,,,,,,,,,,,,
2073,1411439,1/28/25,WATER MAIN BREAK,1310 WESTELLEN RD,,,"1310 WESTELLEN RD, baltimore",,,,,,,,,,,,,,,,,,
2074,1411442,1/28/25,WATER MAIN BREAK,2710 WALBROOK AVE,,,"2710 WALBROOK AVE, baltimore",,,,,,,,,,,,,,,,,,
2075,1411443,1/28/25,WATER MAIN BREAK,9839 TOLWORTH CIR,,,"9839 TOLWORTH CIR, baltimore",,,,,,,,,,,,,,,,,,
2076,1411448,1/28/25,WATER MAIN BREAK,106 CHURCHWARDENS RD,,,"106 CHURCHWARDENS RD, baltimore",,,,,,,,,,,,,,,,,,
2077,1411450,1/28/25,WATER MAIN BREAK,1822 FAIRBANK RD,,,"1822 FAIRBANK RD, baltimore",,,,,,,,,,,,,,,,,,
2078,1411534,1/29/25,WATER MAIN BREAK,5725 GOVANE AVE,,,"5725 GOVANE AVE, baltimore",,,,,,,,,,,,,,,,,,
2079,1411546,1/29/25,WATER MAIN BREAK,444 ROSEBANK AVE,,,"444 ROSEBANK AVE, baltimore",,,,,,,,,,,,,,,,,,
2080,1411604,1/29/25,WATER MAIN BREAK,4800 HAMILTON AVE,,,"4800 HAMILTON AVE, baltimore",,,,,,,,,,,,,,,,,,
2081,1411618,1/29/25,WATER JOINT LEAK,EAST BALTIMORE SAINT BRADFORD ST,,,"EAST BALTIMORE SAINT BRADFORD ST, baltimore",,,,,,,,,,,,,,,,,,
2082,1411622,1/29/25,WATER MAIN BREAK,4420 SAINT THOMAS AVE,,,"4420 SAINT THOMAS AVE, baltimore",,,,,,,,,,,,,,,,,,
2083,1411631,1/29/25,WATER MAIN BREAK,8841 SIGRID RD,,,"8841 SIGRID RD, baltimore",,,,,,,,,,,,,,,,,,
2084,1411644,1/29/25,WATER MAIN BREAK,12210 WOODELVES DR,,,"12210 WOODELVES DR, baltimore",,,,,,,,,,,,,,,,,,
2085,1411646,1/29/25,WATER MAIN BREAK,3869 LYNDALE AVE,,,"3869 LYNDALE AVE, baltimore",,,,,,,,,,,,,,,,,,
2086,1411658,1/29/25,WATER MAIN BREAK,3101 SHELL RD,,,"3101 SHELL RD, baltimore",,,,,,,,,,,,,,,,,,
2087,1411661,1/29/25,WATER MAIN BREAK,3020 MORELAND AVE,,,"3020 MORELAND AVE, baltimore",,,,,,,,,,,,,,,,,,
2088,1411674,1/29/25,WATER MAIN BREAK,6300 BLK EVERALL AVE,,,"6300 BLK EVERALL AVE, baltimore",,,,,,,,,,,,,,,,,,
2089,1411683,1/29/25,WATER MAIN BREAK,3014 ROSELAWN AVE,,,"3014 ROSELAWN AVE, baltimore",,,,,,,,,,,,,,,,,,
2090,1411698,1/29/25,WATER MAIN BREAK,FLAGSTONE DR STONEYBROOK RD,,,"FLAGSTONE DR STONEYBROOK RD, baltimore",,,,,,,,,,,,,,,,,,
2091,1411701,1/29/25,WATER MAIN BREAK,3724 PENNINGTON AVE,,,"3724 PENNINGTON AVE, baltimore",,,,,,,,,,,,,,,,,,
2092,1411740,1/29/25,WATER MAIN BREAK,50 MARKET PL,,,"50 MARKET PL, baltimore",,,,,,,,,,,,,,,,,,
2093,1411766,1/29/25,WATER MAIN BREAK,4817 KING AVE,,,"4817 KING AVE, baltimore",,,,,,,,,,,,,,,,,,
2094,1411780,1/29/25,WATER MAIN BREAK,CANBERRA DR AND WATERVIEW WAY,,,"CANBERRA DR AND WATERVIEW WAY, baltimore",,,,,,,,,,,,,,,,,,
2095,1411787,1/29/25,WATER MAIN BREAK,6317 WALLIS AVE,,,"6317 WALLIS AVE, baltimore",,,,,,,,,,,,,,,,,,
2096,1411798,1/29/25,WATER MAIN BREAK,3722 CLARINTH RD,,,"3722 CLARINTH RD, baltimore",,,,,,,,,,,,,,,,,,
2097,1411802,1/29/25,WATER JOINT LEAK,WEST SARATOGA SAINT AND NORTH GILMOR ST,,,"WEST SARATOGA SAINT AND NORTH GILMOR ST, baltimore",,,,,,,,,,,,,,,,,,
2098,1411803,1/29/25,WATER MAIN BREAK,2221 BERLIN ST,,,"2221 BERLIN ST, baltimore",,,,,,,,,,,,,,,,,,
2099,1411810,1/29/25,WATER MAIN BREAK,7309 BRIDGEWOOD DR,,,"7309 BRIDGEWOOD DR, baltimore",,,,,,,,,,,,,,,,,,
2100,1411822,1/29/25,WATER MAIN BREAK,2631 ROSEWOOD AVE,,,"2631 ROSEWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
2101,1411828,1/29/25,WATER MAIN BREAK,2033 EAST BIDDLE ST,,,"2033 EAST BIDDLE ST, baltimore",,,,,,,,,,,,,,,,,,
2102,1411830,1/29/25,WATER MAIN BREAK,817 WILLIAM ST,,,"817 WILLIAM ST, baltimore",,,,,,,,,,,,,,,,,,
2103,1411835,1/30/25,WATER MAIN BREAK,11 NORTHWOOD DR,,,"11 NORTHWOOD DR, baltimore",,,,,,,,,,,,,,,,,,
2104,1411845,1/30/25,WATER JOINT LEAK,2800 ELSINORE AVE,,,"2800 ELSINORE AVE, baltimore",,,,,,,,,,,,,,,,,,
2105,1411894,1/30/25,WATER MAIN BREAK,10117 DAVENTRY DR,,,"10117 DAVENTRY DR, baltimore",,,,,,,,,,,,,,,,,,
2106,1411907,1/30/25,WATER MAIN BREAK,806 SMOKE TREE RD,,,"806 SMOKE TREE RD, baltimore",,,,,,,,,,,,,,,,,,
2107,1411941,1/30/25,WATER MAIN BREAK,5628 PENNINGTON AVE,,,"5628 PENNINGTON AVE, baltimore",,,,,,,,,,,,,,,,,,
2108,1411962,1/30/25,WATER MAIN BREAK,414 OLD ORCHARD RD,,,"414 OLD ORCHARD RD, baltimore",,,,,,,,,,,,,,,,,,
2109,1412008,1/30/25,WATER MAIN BREAK,7401 GERMAN HILL RD,,,"7401 GERMAN HILL RD, baltimore",,,,,,,,,,,,,,,,,,
2110,1412010,1/30/25,WATER MAIN BREAK,16 NORTH ROSEDALE ST,,,"16 NORTH ROSEDALE ST, baltimore",,,,,,,,,,,,,,,,,,
2111,1412018,1/30/25,WATER MAIN BREAK,1100 NORTH MONROE ST,,,"1100 NORTH MONROE ST, baltimore",,,,,,,,,,,,,,,,,,
2112,1412030,1/30/25,WATER MAIN BREAK,504 SOUTH PATTERSON PARK AVE,,,"504 SOUTH PATTERSON PARK AVE, baltimore",,,,,,,,,,,,,,,,,,
2113,1412068,1/30/25,WATER MAIN BREAK,3925 NORFOLK AVE,,,"3925 NORFOLK AVE, baltimore",,,,,,,,,,,,,,,,,,
2114,1412070,1/30/25,WATER MAIN BREAK,603 APPLETON ST,,,"603 APPLETON ST, baltimore",,,,,,,,,,,,,,,,,,
2115,1412109,1/30/25,WATER JOINT LEAK,530 SOUTH KENWOOD AVE,,,"530 SOUTH KENWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
2116,1412166,1/30/25,WATER MAIN BREAK,ASHLAND AVE AND NORTH CASTLE ST,,,"ASHLAND AVE AND NORTH CASTLE ST, baltimore",,,,,,,,,,,,,,,,,,
2117,1412169,1/30/25,WATER MAIN BREAK,3722 CLAREMONT ST,,,"3722 CLAREMONT ST, baltimore",,,,,,,,,,,,,,,,,,
2118,1412177,1/30/25,WATER MAIN BREAK,100 EAST 20TH ST,,,"100 EAST 20TH ST, baltimore",,,,,,,,,,,,,,,,,,
2119,1412188,1/31/25,WATER MAIN BREAK,309 MAIN ST,,,"309 MAIN ST, baltimore",,,,,,,,,,,,,,,,,,
2120,1412204,1/31/25,WATER MAIN BREAK,7023 QUEEN ANNE AVE GWYNN OAK,,,"7023 QUEEN ANNE AVE GWYNN OAK, baltimore",,,,,,,,,,,,,,,,,,
2121,1412230,1/31/25,WATER MAIN BREAK,2 NEW KENT CT,,,"2 NEW KENT CT, baltimore",,,,,,,,,,,,,,,,,,
2122,1412232,1/31/25,WATER MAIN BREAK,OLD ORCHARD RD AND WOODSIDE RD,,,"OLD ORCHARD RD AND WOODSIDE RD, baltimore",,,,,,,,,,,,,,,,,,
2123,1412395,1/31/25,WATER MAIN BREAK,518 FOREST DR,,,"518 FOREST DR, baltimore",,,,,,,,,,,,,,,,,,
2124,1412405,1/31/25,WATER MAIN BREAK,1233 WEST MOUNT ROYAL AVE,,,"1233 WEST MOUNT ROYAL AVE, baltimore",,,,,,,,,,,,,,,,,,
2125,1412426,1/31/25,WATER MAIN BREAK,615 REST AVE,,,"615 REST AVE, baltimore",,,,,,,,,,,,,,,,,,
2126,1412457,2/1/25,WATER MAIN BREAK,1404 EUTAW PL,,,"1404 EUTAW PL, baltimore",,,,,,,,,,,,,,,,,,
2127,1412460,2/1/25,WATER MAIN BREAK,2361 WEST NORTH AVE,,,"2361 WEST NORTH AVE, baltimore",,,,,,,,,,,,,,,,,,
2128,1412461,2/1/25,WATER MAIN BREAK,151 NORTH MILTON AVE,,,"151 NORTH MILTON AVE, baltimore",,,,,,,,,,,,,,,,,,
2129,1412468,2/1/25,WATER MAIN BREAK,1449 SUSSEX RD,,,"1449 SUSSEX RD, baltimore",,,,,,,,,,,,,,,,,,
2130,1412472,2/1/25,WATER MAIN BREAK,2022 PLEASANT VILLA AVE,,,"2022 PLEASANT VILLA AVE, baltimore",,,,,,,,,,,,,,,,,,
2131,1412475,2/1/25,WATER MAIN BREAK,1710 SOUTH RD,,,"1710 SOUTH RD, baltimore",,,,,,,,,,,,,,,,,,
2132,1412476,2/1/25,WATER MAIN BREAK,208 SOUTH WOODWELL RD,,,"208 SOUTH WOODWELL RD, baltimore",,,,,,,,,,,,,,,,,,
2133,1412486,2/1/25,WATER MAIN BREAK,6103 READY AVE,,,"6103 READY AVE, baltimore",,,,,,,,,,,,,,,,,,
2134,1412494,2/1/25,WATER MAIN BREAK,8000 THORNTON RD,,,"8000 THORNTON RD, baltimore",,,,,,,,,,,,,,,,,,
